1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.855363	201.346543	0.950776	0.023995	22.9
516	-0.862733	202.345789	0.946522	0.016095	23.6
517	-0.856091	203.345511	0.942304	0.015582	23.1
518	-0.863241	204.335283	0.938165	0.021660	23.0
519	-0.857832	205.334050	0.934025	0.011714	25.1
520	-0.860848	205.282467	0.934238	0.016324	22.6
521	-0.858491	205.109930	0.934951	0.018406	23.8
522	-0.865015	205.837599	0.931952	0.028848	22.9
523	-0.861957	206.740856	0.928255	0.017764	41.4
524	-0.864582	207.740851	0.924197	0.011971	30.5
525	-0.865915	208.710446	0.920296	0.017722	45.0
526	-0.870613	209.630721	0.916624	0.008733	43.0
527	-0.858113	210.560267	0.912945	0.018319	31.3
528	-0.867956	210.373992	0.913680	0.018189	46.7
529	-0.863616	211.373226	0.909751	0.018102	45.9
530	-0.871646	211.151949	0.910618	0.020889	29.9
531	-0.863873	210.921499	0.911523	0.020224	42.1
532	-0.871063	211.920864	0.907612	0.004991	34.4
533	-0.857747	211.721491	0.908389	0.023669	43.8
534	-0.855872	211.573089	0.908969	0.013415	43.4
535	-0.860778	212.570237	0.905088	0.004765	42.3
536	-0.869095	212.428241	0.905639	0.013098	46.4
537	-0.861062	212.395409	0.905766	0.010832	38.5
538	-0.871149	212.857019	0.903978	0.014970	44.5
539	-0.875729	212.716087	0.904523	0.009872	37.0
540	-0.861470	213.122408	0.902954	0.015836	47.0
541	-0.859450	213.995521	0.899599	0.009172	43.1
542	-0.867539	213.848604	0.900162	0.007766	45.4
543	-0.870572	213.741227	0.900573	0.005433	26.1
544	-0.865308	213.696141	0.900746	0.029624	29.4
545	-0.858197	213.983862	0.899643	0.011025	28.7
546	-0.859490	213.753168	0.900528	0.006190	22.6
547	-0.861979	213.632760	0.900990	0.007202	23.6
548	-0.861587	213.775643	0.900441	0.028410	23.8
549	-0.875472	214.292245	0.898464	0.033808	23.2
550	-0.859390	215.292245	0.894662	0.005012	23.0
551	-0.865913	216.200482	0.891236	0.018596	25.4
552	-0.864157	216.331097	0.890746	0.040859	24.6
553	-0.859803	216.100055	0.891614	0.009229	24.2
554	-0.863497	215.869120	0.892483	0.015618	22.4
555	-0.862204	216.630263	0.889624	0.028555	23.5
556	-0.858182	216.399262	0.890490	0.007295	23.4
557	-0.866975	216.236091	0.891103	0.014721	23.2
558	-0.861174	216.922972	0.888530	0.017735	22.9
559	-0.862468	217.911299	0.884854	0.007315	23.5
560	-0.862989	217.720457	0.885562	0.016874	22.8
561	-0.861167	217.499424	0.886382	0.017643	27.3
562	-0.869107	217.923719	0.884808	0.017275	23.4
563	-0.868885	218.922375	0.881125	0.025870	22.7
564	-0.871054	219.921767	0.877470	0.020231	26.3
565	-0.861693	220.921761	0.873843	0.004222	23.4
566	-0.855709	220.907564	0.873895	0.019803	23.1
567	-0.859412	220.997412	0.873570	0.015843	23.7
568	-0.863784	220.865413	0.874047	0.009640	22.5
569	-0.857414	220.790108	0.874319	0.008691	23.9
570	-0.875957	221.167158	0.872958	0.008546	22.5
571	-0.858195	220.970898	0.873666	0.021348	23.3
572	-0.860026	221.741065	0.870894	0.021743	22.5
573	-0.854571	222.741009	0.867321	0.012789	23.3
574	-0.872502	222.510232	0.868143	0.007070	23.4
575	-0.868833	222.390272	0.868571	0.013174	22.8
576	-0.859550	222.225796	0.869158	0.015417	23.2
577	-0.865357	222.879026	0.866830	0.024722	23.3
578	-0.858956	223.731445	0.863811	0.019359	23.1
579	-0.864234	223.514752	0.864576	0.013795	22.6
580	-0.859755	223.389096	0.865021	0.015414	26.5
581	-0.864875	223.196084	0.865705	0.015025	22.5
582	-0.869991	223.821802	0.863492	0.010064	25.8
583	-0.866463	223.598257	0.864281	0.022975	27.7
584	-0.861676	223.375347	0.865070	0.016812	22.6
585	-0.877861	224.375160	0.861545	0.017297	23.1
586	-0.869044	224.481225	0.861173	0.017793	22.8
587	-0.862022	225.172866	0.858753	0.010941	23.7
588	-0.864615	224.975297	0.859443	0.019321	23.0
589	-0.864334	224.750838	0.860228	0.009436	22.8
590	-0.865168	225.389239	0.857999	0.019249	24.8
591	-0.866897	225.160219	0.858797	0.014803	24.2
592	-0.861592	226.141318	0.855388	0.003319	23.5
593	-0.871889	226.108529	0.855501	0.022782	22.5
594	-0.866600	226.020345	0.855807	0.012050	22.8
595	-0.856326	225.814917	0.856519	0.016526	23.4
596	-0.860203	226.740915	0.853318	0.021552	23.0
597	-0.865158	226.509910	0.854114	0.007899	22.8
598	-0.857197	226.726997	0.853366	0.012993	24.0
599	-0.875419	226.517640	0.854087	0.008506	23.9
600	-0.869876	226.395025	0.854511	0.018340	25.9
601	-0.862136	226.174699	0.855272	0.022956	23.2
602	-0.868132	226.438141	0.854362	0.023288	26.6
603	-0.864251	226.207099	0.855160	0.016730	24.5
604	-0.868600	225.977628	0.855955	0.028492	24.8
605	-0.858313	226.977240	0.852504	0.007231	22.7
606	-0.872415	226.747715	0.853294	0.005042	25.1
607	-0.864466	226.912453	0.852727	0.033343	23.8
608	-0.861493	227.803871	0.849672	0.013282	23.8
609	-0.863346	228.803775	0.846271	0.009624	23.0
610	-0.857886	228.589169	0.846999	0.020987	22.5
611	-0.861236	228.390713	0.847673	0.008620	23.1
612	-0.862157	229.001828	0.845601	0.013755	24.1
613	-0.868955	229.295953	0.844607	0.006214	22.7
614	-0.866378	229.151336	0.845095	0.008362	23.2
615	-0.860270	229.022796	0.845530	0.010796	23.3
616	-0.852707	228.833474	0.846170	0.019580	24.2
617	-0.869280	229.791306	0.842939	0.015174	22.4
618	-0.863788	230.582127	0.840289	0.015051	24.2
619	-0.867224	230.540304	0.840429	0.022376	26.1
620	-0.862182	231.539394	0.837104	0.011233	25.2
621	-0.866187	231.322175	0.837824	0.022083	25.0
622	-0.867685	231.091616	0.838591	0.016633	23.6
623	-0.863292	230.861585	0.839357	0.024817	23.7
624	-0.861242	231.859623	0.836044	0.007154	22.9
625	-0.859114	232.710215	0.833241	0.018364	22.8
626	-0.855891	233.322424	0.831235	0.010746	24.2
627	-0.865647	233.092526	0.831987	0.013997	23.0
628	-0.861553	232.895856	0.832632	0.023585	24.4
629	-0.859579	232.748332	0.833116	0.013968	24.8
630	-0.864993	233.742245	0.829865	0.012369	23.0
631	-0.871118	233.517104	0.830599	0.017541	23.3
632	-0.853330	234.267368	0.828158	0.011936	22.9
633	-0.861280	234.519950	0.827339	0.008733	23.5
634	-0.860229	234.549260	0.827244	0.007560	22.8
635	-0.863323	234.876429	0.826187	0.011011	23.8
636	-0.874563	235.029193	0.825694	0.024650	22.6
637	-0.867854	234.937082	0.825991	0.008157	24.1
638	-0.855272	234.707491	0.826732	0.013986	24.2
639	-0.860771	235.503927	0.824166	0.015285	22.8
640	-0.857801	236.201439	0.821930	0.019945	23.3
641	-0.859032	235.970465	0.822669	0.016764	24.9
642	-0.870090	235.754629	0.823361	0.027723	23.5
643	-0.861933	236.754211	0.820168	0.019111	22.4
644	-0.866763	236.523315	0.820903	0.014823	24.4
645	-0.863278	236.292725	0.821639	0.010567	22.5
646	-0.864924	236.076113	0.822331	0.018657	23.2
647	-0.865045	236.543843	0.820838	0.018408	23.0
648	-0.868516	236.436007	0.821182	0.016632	23.3
649	-0.881341	236.232851	0.821830	0.008915	23.2
650	-0.866787	236.008596	0.822547	0.009524	23.3
651	-0.861593	235.804169	0.823202	0.009162	23.8
652	-0.856520	235.854557	0.823040	0.010256	22.5
653	-0.868061	236.414329	0.821251	0.033833	23.6
654	-0.869407	236.525840	0.820895	0.009748	22.6
655	-0.861892	237.046053	0.819240	0.015277	24.0
656	-0.856251	237.824806	0.816775	0.021793	22.2
657	-0.880588	237.874991	0.816617	0.012679	22.8
658	-0.860793	238.804195	0.813696	0.013700	28.6
659	-0.856235	238.600406	0.814335	0.022448	37.7
660	-0.860296	238.370664	0.815056	0.014518	27.1
661	-0.861933	238.186514	0.815635	0.010069	22.5
662	-0.858463	238.878760	0.813463	0.012548	22.8
663	-0.867240	239.238242	0.812339	0.015849	22.5
664	-0.865021	239.011685	0.813047	0.013259	23.1
665	-0.864524	239.599889	0.811212	0.006455	23.7
666	-0.870783	239.502745	0.811514	0.020454	24.8
667	-0.866009	239.947898	0.810130	0.008776	23.9
668	-0.862946	239.724029	0.810825	0.030091	24.8
669	-0.863517	239.543802	0.811386	0.006455	23.7
670	-0.865956	239.894580	0.810295	0.008845	22.9
671	-0.865459	240.024060	0.809894	0.022344	22.7
672	-0.861457	239.795128	0.810604	0.004194	24.1
673	-0.862148	239.629630	0.811119	0.018204	22.9
674	-0.859098	239.596469	0.811222	0.011221	23.4
675	-0.863535	239.366919	0.811938	0.016823	22.6
676	-0.861914	240.316336	0.808988	0.018359	23.8
677	-0.869570	240.098702	0.809662	0.024048	26.3
678	-0.854260	241.091243	0.806596	0.015964	23.0
679	-0.856864	242.090114	0.803533	0.020632	23.2
680	-0.864692	241.859767	0.804238	0.011556	23.1
681	-0.865047	241.634267	0.804928	0.007287	23.4
682	-0.855698	241.462308	0.805455	0.009965	23.0
683	-0.867480	241.307988	0.805929	0.016487	23.9
684	-0.859435	241.890959	0.804142	0.006277	24.2
685	-0.858454	241.702525	0.804719	0.004926	23.3
686	-0.866850	241.726711	0.804645	0.024538	23.4
687	-0.863242	241.551187	0.805183	0.012970	23.6
688	-0.869468	241.648974	0.804883	0.006471	23.6
689	-0.859336	241.602818	0.805024	0.013905	22.8
690	-0.862515	241.582250	0.805088	0.003644	27.7
691	-0.859877	241.581392	0.805090	0.021286	22.7
692	-0.859834	241.554575	0.805172	0.043035	22.8
693	-0.869496	242.528802	0.802196	0.040423	23.7
694	-0.864389	243.528802	0.799163	0.027120	22.5
695	-0.858987	244.528802	0.796154	0.018565	23.5
696	-0.867409	245.528794	0.793166	0.006730	24.8
697	-0.854656	245.345772	0.793711	0.015253	23.6
698	-0.867157	245.350144	0.793698	0.006794	23.9
699	-0.863479	245.331193	0.793755	0.010478	25.8
700	-0.872847	245.361991	0.793663	0.008218	23.6
701	-0.860962	245.819064	0.792304	0.022414	23.1
702	-0.867388	245.639540	0.792837	0.016334	22.9
703	-0.871546	245.408591	0.793524	0.021412	22.5
704	-0.867175	246.234453	0.791072	0.020767	24.6
705	-0.859196	246.003420	0.791756	0.014281	22.5
706	-0.864787	246.636200	0.789885	0.010426	25.4
707	-0.863845	246.496031	0.790298	0.010491	23.7
708	-0.855911	246.394898	0.790597	0.019032	22.8
709	-0.865738	246.176666	0.791243	0.015802	23.5
710	-0.862674	246.871720	0.789190	0.007460	22.4
711	-0.878465	247.461828	0.787455	0.009869	23.5
712	-0.857755	247.903837	0.786161	0.013858	22.8
713	-0.865325	247.710755	0.786726	0.007917	23.4
714	-0.857684	247.618150	0.786997	0.011020	22.8
715	-0.863466	248.229609	0.785210	0.018005	24.4
716	-0.866656	248.206822	0.785276	0.029677	23.3
717	-0.868397	247.997203	0.785888	0.020872	22.4
718	-0.871394	248.989120	0.783001	0.015228	24.7
719	-0.870543	248.759345	0.783668	0.019278	22.6
720	-0.865652	248.528491	0.784339	0.008888	23.9
721	-0.867674	248.300552	0.785003	0.016909	22.4
722	-0.860449	248.089445	0.785619	0.017026	23.0
723	-0.873223	249.082652	0.782730	0.018926	22.5
724	-0.867802	250.061127	0.779904	0.015037	22.6
725	-0.871869	251.008487	0.777188	0.015168	22.5
726	-0.859721	250.783782	0.777830	0.011933	23.7
727	-0.865536	250.563000	0.778463	0.020307	22.6
728	-0.864993	250.354181	0.779062	0.025647	22.8
729	-0.865753	251.354091	0.776202	0.014527	23.1
730	-0.869403	252.351177	0.773370	0.015122	23.5
731	-0.860456	252.332479	0.773423	0.011638	23.5
732	-0.860903	253.260674	0.770806	0.014833	22.7
733	-0.864682	253.045729	0.771410	0.021918	23.5
734	-0.874053	254.033532	0.768640	0.010323	24.4
735	-0.866589	253.980137	0.768789	0.016242	25.0
736	-0.860757	253.752241	0.769427	0.010772	22.4
737	-0.858724	253.524068	0.770066	0.012644	24.9
738	-0.859232	254.027867	0.768656	0.014456	25.4
739	-0.854637	254.050333	0.768593	0.013702	22.3
740	-0.859787	255.008896	0.765923	0.008791	23.4
741	-0.855181	254.791815	0.766526	0.024777	22.8
742	-0.864089	255.769626	0.763818	0.017076	22.8
743	-0.871552	256.765709	0.761079	0.009799	22.2
744	-0.871193	256.603408	0.761524	0.013767	23.5
745	-0.867947	256.534938	0.761712	0.026047	23.2
746	-0.862225	257.534484	0.758979	0.024611	23.5
747	-0.865364	257.303440	0.759609	0.020509	24.3
748	-0.869814	257.335475	0.759521	0.006372	23.3
749	-0.862900	257.122473	0.760103	0.014080	23.3
750	-0.859678	256.927599	0.760636	0.005888	23.0
751	-0.852309	256.747594	0.761129	0.006102	23.8
752	-0.867344	256.695648	0.761271	0.024608	22.6
753	-0.863809	256.472425	0.761884	0.017657	22.9
754	-0.865268	257.424335	0.759279	0.014793	22.3
755	-0.855390	257.193669	0.759908	0.014399	27.4
756	-0.857699	257.457608	0.759188	0.010006	23.3
757	-0.869497	258.275279	0.756965	0.014157	22.8
758	-0.862821	259.152589	0.754595	0.032947	24.6
759	-0.878708	260.152125	0.751912	0.023695	22.6
760	-0.874853	259.969791	0.752400	0.016257	22.9
761	-0.871907	260.964392	0.749746	0.017166	22.9
762	-0.861920	260.745649	0.750328	0.012836	23.5
763	-0.866917	260.763946	0.750279	0.020653	22.9
764	-0.867866	260.535960	0.750887	0.014929	22.6
765	-0.856888	261.532190	0.748239	0.030780	24.1
766	-0.871397	261.301149	0.748852	0.015250	22.6
767	-0.870317	261.131383	0.749302	0.025380	23.7
768	-0.865429	260.900382	0.749916	0.018951	22.2
769	-0.860975	260.669396	0.750531	0.030353	23.5
770	-0.864454	260.438351	0.751147	0.015642	24.0
771	-0.864478	260.228296	0.751708	0.011139	22.9
772	-0.864083	260.013231	0.752284	0.014900	22.4
773	-0.864825	259.791524	0.752878	0.017402	25.1
774	-0.866728	259.609495	0.753366	0.014134	24.6
775	-0.870733	259.378759	0.753986	0.009383	22.8
776	-0.873949	259.468233	0.753746	0.019696	25.5
777	-0.862983	259.339756	0.754091	0.014035	27.0
778	-0.862455	260.321188	0.751460	0.013371	22.4
779	-0.865201	261.275630	0.748919	0.014870	23.4
780	-0.866856	261.045772	0.749530	0.013138	22.6
781	-0.870412	261.800279	0.747530	0.020540	23.3
782	-0.870778	261.569610	0.748140	0.007585	23.9
783	-0.851517	262.461043	0.745787	0.011218	23.2
784	-0.859263	262.404949	0.745935	0.014100	23.1
785	-0.861235	262.244806	0.746357	0.007947	23.0
786	-0.861816	262.990475	0.744397	0.026463	23.7
787	-0.869583	263.967105	0.741846	0.015523	23.3
788	-0.860456	264.966857	0.739252	0.025702	23.3
789	-0.871883	265.966582	0.736677	0.014072	24.7
790	-0.856680	266.963556	0.734127	0.011373	23.7
791	-0.864168	266.737301	0.734704	0.012994	23.1
792	-0.868411	266.598120	0.735059	0.012398	23.1
793	-0.865312	267.437530	0.732920	0.016547	22.6
794	-0.866146	268.321359	0.730681	0.017870	23.3
795	-0.866115	269.248059	0.728348	0.006574	23.2
796	-0.867887	269.621694	0.727412	0.014430	22.3
797	-0.869716	269.459493	0.727818	0.016060	23.9
798	-0.868489	269.962946	0.726559	0.026251	23.1
799	-0.867297	269.731914	0.727136	0.013606	23.7
800	-0.870514	269.503480	0.727708	0.015134	22.8
801	-0.860108	270.099079	0.726219	0.010180	23.3
802	-0.869081	270.227980	0.725898	0.007854	22.8
803	-0.862051	270.140581	0.726116	0.014437	23.5
804	-0.863663	269.982034	0.726511	0.016974	22.5
805	-0.866501	270.655873	0.724833	0.015237	22.9
806	-0.868312	270.425079	0.725407	0.013412	23.1
807	-0.864197	271.356368	0.723096	0.008114	23.2
808	-0.857421	271.140536	0.723630	0.011320	23.2
809	-0.857775	271.567528	0.722574	0.016194	27.3
810	-0.864988	271.343260	0.723128	0.014957	30.1
811	-0.866250	271.280978	0.723282	0.015513	25.4
812	-0.860012	271.050836	0.723852	0.016395	22.7
813	-0.854232	272.027130	0.721441	0.023262	22.9
814	-0.856599	273.026990	0.718987	0.012953	22.7
815	-0.875448	273.993722	0.716631	0.030213	24.0
816	-0.859180	274.888624	0.714464	0.014344	23.7
817	-0.860883	274.658488	0.715020	0.022210	22.4
818	-0.860405	274.432928	0.715566	0.007834	23.4
819	-0.859969	274.426250	0.715582	0.021956	23.2
820	-0.871361	274.204224	0.716120	0.018304	24.7
821	-0.866235	274.230195	0.716057	0.016206	22.7
822	-0.874625	273.999709	0.716617	0.009779	23.0
823	-0.875118	273.866958	0.716939	0.014368	25.9
824	-0.863293	274.010638	0.716590	0.014347	22.8
825	-0.865412	273.942232	0.716756	0.022435	23.2
826	-0.860465	274.025605	0.716554	0.026643	22.9
827	-0.858734	275.024658	0.714135	0.008681	23.6
828	-0.866520	274.794218	0.714692	0.021920	26.8
829	-0.855743	275.083918	0.713992	0.009216	22.8
830	-0.855298	275.908508	0.712010	0.018996	23.9
831	-0.869442	275.693358	0.712526	0.025021	22.9
832	-0.864490	276.693351	0.710132	0.015907	26.9
833	-0.864395	277.692135	0.707758	0.030657	24.1
834	-0.864953	277.850972	0.707382	0.006450	22.8
835	-0.861771	277.626439	0.707914	0.029221	26.8
836	-0.859936	278.350722	0.706201	0.009326	22.6
837	-0.870694	279.131497	0.704364	0.011935	23.7
838	-0.871840	279.401552	0.703730	0.011040	22.6
839	-0.865478	280.202637	0.701859	0.018978	22.9
840	-0.871282	279.975118	0.702389	0.012455	23.1
841	-0.865524	279.898222	0.702569	0.023198	23.7
842	-0.867096	279.668291	0.703106	0.011875	23.6
843	-0.860273	280.623001	0.700881	0.019188	22.2
844	-0.862338	280.416110	0.701362	0.027946	23.5
845	-0.860505	281.416109	0.699042	0.014949	22.2
846	-0.872981	282.416060	0.696739	0.006756	23.4
847	-0.869453	282.830392	0.695788	0.026913	22.2
848	-0.872809	282.606852	0.696301	0.015564	23.8
849	-0.860932	283.592680	0.694047	0.005606	24.0
850	-0.866395	283.406607	0.694471	0.024264	22.8
851	-0.867658	283.887668	0.693376	0.027500	25.1
852	-0.859884	284.887667	0.691109	0.009989	22.7
853	-0.876728	285.878146	0.688878	0.004574	23.8
854	-0.874469	285.731199	0.689208	0.018378	27.8
855	-0.866043	285.933595	0.688754	0.022005	23.8
856	-0.870732	285.705860	0.689265	0.027889	24.0
857	-0.869020	285.481693	0.689769	0.007940	22.4
858	-0.866241	286.461868	0.687570	0.018902	25.9
859	-0.855191	286.277580	0.687983	0.021952	22.9
860	-0.872421	287.277312	0.685752	0.018433	22.8
861	-0.862543	287.051380	0.686255	0.008532	23.3
862	-0.863202	287.558028	0.685128	0.015120	25.4
863	-0.861128	287.338842	0.685615	0.007247	24.0
864	-0.861379	287.793376	0.684606	0.026850	22.4
865	-0.869074	288.669138	0.682670	0.020365	23.7
866	-0.867083	288.962962	0.682022	0.013582	23.1
867	-0.856381	288.735083	0.682524	0.013691	23.0
868	-0.862153	289.691871	0.680422	0.020285	23.6
869	-0.870957	289.462586	0.680925	0.008677	23.4
870	-0.862007	289.234309	0.681426	0.016265	23.1
871	-0.856929	289.530955	0.680775	0.012615	25.3
872	-0.861288	290.326979	0.679034	0.011825	23.3
873	-0.864505	290.100653	0.679528	0.012040	22.7
874	-0.860235	290.452701	0.678760	0.023804	26.4
875	-0.866098	290.221960	0.679263	0.020128	22.8
876	-0.857043	291.221399	0.677089	0.013465	22.7
877	-0.857316	292.200699	0.674972	0.033386	23.8
878	-0.869187	293.200593	0.672824	0.023622	22.8
879	-0.854219	292.969549	0.673319	0.042981	23.3
880	-0.871810	293.969549	0.671181	0.013108	22.8
881	-0.856592	293.738522	0.671674	0.018795	23.5
882	-0.861369	293.601544	0.671966	0.011521	25.9
883	-0.871028	293.580640	0.672011	0.001972	23.6
884	-0.856088	293.523066	0.672134	0.025229	23.6
885	-0.864322	293.436924	0.672318	0.014424	23.4
886	-0.867231	293.206037	0.672812	0.014834	23.6
887	-0.864574	292.981155	0.673294	0.014098	24.4
888	-0.867971	293.922629	0.671281	0.031511	23.1
889	-0.865728	293.691585	0.671774	0.028163	22.8
890	-0.858580	294.691585	0.669646	0.011957	26.4
891	-0.869144	295.347684	0.668257	0.019401	24.2
892	-0.860326	295.186559	0.668598	0.010792	24.3
893	-0.857526	296.123508	0.666623	0.016872	24.6
894	-0.861177	296.625414	0.665569	0.028971	23.8
895	-0.868957	297.624601	0.663482	0.012107	22.3
896	-0.867556	298.620346	0.661415	0.010789	23.3
897	-0.863046	298.664730	0.661323	0.017048	22.6
898	-0.853053	298.776177	0.661093	0.009528	24.0
899	-0.860318	298.586689	0.661485	0.016691	22.8
900	-0.866559	299.338814	0.659932	0.020870	24.7
901	-0.860219	300.290066	0.657978	0.017399	24.5
902	-0.864354	300.099000	0.658369	0.013418	22.7
903	-0.853461	299.872770	0.658833	0.010055	23.3
904	-0.857182	299.807398	0.658968	0.025113	22.8
905	-0.867067	299.576650	0.659442	0.027982	24.5
906	-0.862394	300.576649	0.657391	0.008976	23.1
907	-0.861316	300.361026	0.657832	0.019679	23.0
908	-0.864590	300.883229	0.656765	0.018299	22.7
909	-0.870696	300.652388	0.657237	0.015328	23.5
910	-0.860960	301.650263	0.655204	0.019730	22.5
911	-0.863815	301.626216	0.655253	0.018850	23.0
912	-0.864042	302.625709	0.653229	0.014341	23.1
913	-0.861567	303.316208	0.651838	0.011812	24.1
914	-0.864071	303.125903	0.652221	0.020067	23.6
915	-0.860921	303.043396	0.652387	0.012620	22.4
916	-0.864339	304.035659	0.650395	0.027384	23.6
917	-0.866572	303.804641	0.650858	0.012037	22.5
918	-0.877688	304.800064	0.648869	0.010580	24.2
919	-0.863978	304.588281	0.649291	0.003135	22.8
920	-0.866231	304.670671	0.649127	0.008928	23.1
921	-0.866027	304.655351	0.649158	0.010100	22.7
922	-0.858441	304.448636	0.649570	0.014153	22.8
923	-0.866336	304.680931	0.649107	0.008847	22.4
924	-0.851592	304.647255	0.649174	0.020703	22.6
925	-0.862245	305.513991	0.647451	0.018812	22.6
926	-0.867860	305.379187	0.647718	0.011610	26.7
927	-0.866125	305.170758	0.648132	0.020835	23.8
928	-0.871456	304.947985	0.648575	0.019137	22.6
929	-0.862219	305.098259	0.648276	0.014890	26.6
930	-0.863870	305.078939	0.648314	0.018470	23.4
931	-0.865025	305.787771	0.646908	0.016714	24.1
932	-0.863746	305.559588	0.647360	0.017898	26.6
933	-0.864180	305.516677	0.647445	0.019770	23.5
934	-0.867667	305.285683	0.647904	0.022704	24.1
935	-0.876655	306.274610	0.645946	0.029448	26.3
936	-0.856182	307.274212	0.643979	0.013652	23.0
937	-0.861567	307.043532	0.644432	0.015503	23.1
938	-0.865433	307.061483	0.644397	0.018563	22.6
939	-0.861061	306.831580	0.644848	0.020022	25.3
940	-0.859066	307.831427	0.642888	0.023479	24.5
941	-0.864547	308.806991	0.640986	0.009041	22.7
942	-0.852853	308.579604	0.641428	0.037347	23.5
943	-0.858033	308.348887	0.641878	0.011678	23.1
944	-0.872949	309.343865	0.639944	0.008802	23.4
945	-0.860255	309.227569	0.640170	0.021690	23.6
946	-0.864712	308.997997	0.640615	0.019042	22.9
947	-0.866249	309.798984	0.639064	0.007643	22.8
948	-0.865706	309.725284	0.639206	0.016118	28.4
949	-0.872330	309.974959	0.638724	0.025564	22.7
950	-0.873087	310.688994	0.637349	0.012116	22.4
951	-0.864287	310.458836	0.637792	0.020620	26.6
952	-0.873082	311.381892	0.636020	0.017395	22.8
953	-0.870791	311.150922	0.636463	0.031040	22.6
954	-0.858777	311.488253	0.635817	0.020127	23.5
955	-0.860645	312.336473	0.634199	0.017125	23.6
956	-0.860793	312.220763	0.634419	0.016059	24.2
957	-0.870038	313.068143	0.632810	0.023683	22.3
958	-0.859286	314.067621	0.630922	0.019584	23.3
959	-0.872641	313.838241	0.631355	0.015482	22.8
960	-0.864537	313.784995	0.631455	0.007980	23.0
961	-0.861209	314.473448	0.630159	0.010339	23.2
962	-0.862651	314.372804	0.630348	0.020456	23.0
963	-0.865464	314.246665	0.630586	0.014410	23.1
964	-0.868526	315.162010	0.628868	0.014668	22.4
965	-0.864947	314.931639	0.629300	0.021508	23.2
966	-0.862894	314.701978	0.629730	0.012952	23.2
967	-0.876142	315.694633	0.627874	0.018505	23.6
968	-0.869471	315.491245	0.628253	0.006625	25.0
969	-0.865078	315.469607	0.628294	0.026999	23.1
970	-0.870472	316.303334	0.626741	0.015811	25.1
971	-0.867739	316.076856	0.627162	0.018511	22.6
972	-0.864655	316.493486	0.626387	0.022510	23.3
973	-0.868120	316.265120	0.626812	0.026236	25.1
974	-0.867425	316.850905	0.625725	0.010433	22.8
975	-0.864524	316.654330	0.626089	0.015967	22.4
976	-0.862496	317.354942	0.624793	0.013130	23.1
977	-0.871391	317.126330	0.625215	0.011362	22.6
978	-0.864136	317.282070	0.624927	0.021420	24.8
979	-0.863951	318.200614	0.623235	0.018125	24.0
980	-0.854867	317.970963	0.623657	0.010068	23.0
981	-0.868187	318.004047	0.623596	0.008253	23.8
982	-0.859269	317.829728	0.623917	0.007918	23.0
983	-0.864167	317.669063	0.624213	0.017390	23.7
984	-0.866181	318.240313	0.623162	0.011873	22.7
985	-0.865742	318.011773	0.623582	0.020495	22.7
986	-0.859080	318.857847	0.622030	0.025432	23.1
987	-0.864437	318.626803	0.622453	0.006333	26.5
988	-0.871523	318.457034	0.622764	0.014655	23.5
989	-0.856387	318.883606	0.621983	0.018135	22.3
990	-0.860752	319.846684	0.620225	0.014492	27.1
991	-0.871187	320.561116	0.618928	0.033297	22.6
992	-0.869089	321.561061	0.617121	0.020976	23.1
993	-0.871864	322.561059	0.615325	0.025877	22.8
994	-0.871468	323.561054	0.613539	0.019645	24.2
995	-0.865039	323.330222	0.613950	0.026572	23.7
996	-0.870185	324.330220	0.612173	0.010114	24.6
997	-0.858767	324.193331	0.612415	0.014643	23.0
998	-0.874502	324.009658	0.612741	0.006165	23.1
999	-0.876644	324.265991	0.612286	0.016146	22.7
